"date","geography","geography code","Industry: All categories: Industry; Economic Activity: All categories: In employment; measures: Value","Industry: All categories: Industry; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: All categories: Industry; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: All categories: Industry; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: All categories: Industry; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: All categories: Industry; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: All categories: Industry; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: All categories: In employment; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: A, B, D, E Agriculture, energy and water; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: C Manufacturing; Economic Activity: All categories: In employment; measures: Value","Industry: C Manufacturing; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: C Manufacturing; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: C Manufacturing; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: C Manufacturing; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: C Manufacturing; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: C Manufacturing; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: F Construction; Economic Activity: All categories: In employment; measures: Value","Industry: F Construction; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: F Construction; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: F Construction; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: F Construction; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: F Construction; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: F Construction; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: All categories: In employment; measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: G, I Distribution, hotels and restaurants; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: H, J Transport and communication; Economic Activity: All categories: In employment; measures: Value","Industry: H, J Transport and communication; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: H, J Transport and communication; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: H, J Transport and communication; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: H, J Transport and communication; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: H, J Transport and communication; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: H, J Transport and communication; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: All categories: In employment; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: All categories: In employment; measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: O, P, Q Public administration, education and health; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value","Industry: R, S, T, U Other; Economic Activity: All categories: In employment; measures: Value","Industry: R, S, T, U Other; Economic Activity: Economically active: In employment: Employee: Total; measures: Value","Industry: R, S, T, U Other; Economic Activity: Economically active: In employment: Employee: Part-time (including full-time students); measures: Value","Industry: R, S, T, U Other; Economic Activity: Economically active: In employment: Employee: Full-time (including full-time students); measures: Value","Industry: R, S, T, U Other; Economic Activity: Economically active: In employment: Self-employed: Total; measures: Value","Industry: R, S, T, U Other; Economic Activity: Economically active: In employment: Self-employed: Part-time (including full-time students); measures: Value","Industry: R, S, T, U Other; Economic Activity: Economically active: In employment: Self-employed: Full-time (including full-time students); measures: Value"
"2011","Southampton","E06000045",113043,99661,30263,69398,13382,3686,9696,1808,1696,179,1517,112,26,86,9595,8777,824,7953,818,173,645,8922,4973,497,4476,3949,436,3513,26986,24936,11766,13170,2050,572,1478,10917,9204,1388,7816,1713,445,1268,18293,16262,3621,12641,2031,754,1277,31526,29866,10230,19636,1660,766,894,4996,3947,1758,2189,1049,514,535
"2011","West Berkshire","E06000037",82149,69164,17592,51572,12985,3951,9034,2241,1799,193,1606,442,118,324,6449,5740,589,5151,709,205,504,6358,3639,438,3201,2719,371,2348,16606,14862,5442,9420,1744,486,1258,11712,10278,1018,9260,1434,354,1080,15162,11950,2512,9438,3212,1121,2091,19409,17761,6331,11430,1648,795,853,4212,3135,1069,2066,1077,501,576
"2011","Windsor and Maidenhead","E06000040",74499,61297,14416,46881,13202,4332,8870,1394,1209,106,1103,185,34,151,5595,4943,548,4395,652,191,461,4190,2217,322,1895,1973,346,1627,14111,12240,3818,8422,1871,506,1365,12417,10579,1266,9313,1838,488,1350,15636,11812,2157,9655,3824,1353,2471,16696,14940,5084,9856,1756,884,872,4460,3357,1115,2242,1103,530,573
"2011","Wokingham","E06000041",81786,69453,17734,51719,12333,3934,8399,1723,1515,132,1383,208,46,162,5390,4764,515,4249,626,174,452,5415,3000,446,2554,2415,367,2048,14555,13018,4774,8244,1537,425,1112,13345,11706,1190,10516,1639,409,1230,16440,13329,2458,10871,3111,1040,2071,20822,18967,6991,11976,1855,975,880,4096,3154,1228,1926,942,498,444
"2011","Aylesbury Vale","E07000004",91251,75313,20134,55179,15938,4976,10962,2246,1444,211,1233,802,170,632,7287,6339,683,5656,948,259,689,6981,3577,429,3148,3404,461,2943,18520,16274,5737,10537,2246,641,1605,8801,7229,1029,6200,1572,485,1087,16527,12799,2706,10093,3728,1334,2394,26278,24306,8160,16146,1972,1011,961,4611,3345,1179,2166,1266,615,651
"2011","Chiltern","E07000005",45189,35384,10150,25234,9805,3507,6298,685,528,69,459,157,38,119,3074,2609,352,2257,465,147,318,3175,1631,301,1330,1544,266,1278,8197,6977,2544,4433,1220,373,847,5172,4079,553,3526,1093,318,775,10861,7848,1687,6161,3013,1102,1911,11436,9975,3992,5983,1461,833,628,2589,1737,652,1085,852,430,422
"2011","South Bucks","E07000006",33442,26396,6477,19919,7046,2190,4856,631,513,59,454,118,25,93,2547,2178,278,1900,369,104,265,2624,1465,248,1217,1159,207,952,6496,5348,1672,3676,1148,302,846,4827,4059,492,3567,768,191,577,7113,5118,1027,4091,1995,648,1347,7460,6487,2304,4183,973,477,496,1744,1228,397,831,516,236,280
"2011","Wycombe","E07000007",86901,71437,19060,52377,15464,5269,10195,1557,1323,169,1154,234,64,170,7784,6890,806,6084,894,265,629,6286,3284,481,2803,3002,487,2515,18813,16611,5936,10675,2202,702,1500,10523,8583,1125,7458,1940,617,1323,16233,12456,2753,9703,3777,1366,2411,21117,19022,6541,12481,2095,1149,946,4588,3268,1249,2019,1320,619,701
"2011","Eastbourne","E07000061",44793,37373,12251,25122,7420,2251,5169,534,443,61,382,91,22,69,2412,2089,249,1840,323,91,232,3658,1761,250,1511,1897,279,1618,11481,10312,4546,5766,1169,338,831,2903,2199,390,1809,704,189,515,6119,4749,1204,3545,1370,468,902,15302,14156,4850,9306,1146,545,601,2384,1664,701,963,720,319,401
"2011","Hastings","E07000062",40924,33364,10989,22375,7560,2276,5284,564,472,49,423,92,19,73,2845,2438,322,2116,407,123,284,3997,1945,249,1696,2052,330,1722,9075,7791,3625,4166,1284,331,953,2688,1961,331,1630,727,205,522,5432,4149,1066,3083,1283,481,802,14228,13250,4841,8409,978,454,524,2095,1358,506,852,737,333,404
"2011","Lewes","E07000063",46016,36152,12099,24053,9864,3366,6498,1032,760,142,618,272,57,215,2807,2262,340,1922,545,167,378,3974,1879,294,1585,2095,328,1767,9007,7575,3439,4136,1432,414,1018,3805,2929,495,2434,876,250,626,7952,5855,1494,4361,2097,828,1269,14569,13098,5159,7939,1471,807,664,2870,1794,736,1058,1076,515,561
"2011","Rother","E07000064",38065,28486,9723,18763,9579,3153,6426,1170,676,116,560,494,124,370,2189,1715,312,1403,474,151,323,3836,1695,282,1413,2141,375,1766,7810,6185,2819,3366,1625,440,1185,2505,1840,355,1485,665,215,450,6700,4602,1206,3396,2098,822,1276,11635,10410,4099,6311,1225,635,590,2220,1363,534,829,857,391,466
"2011","Wealden","E07000065",71755,54612,17766,36846,17143,5676,11467,1948,1092,186,906,856,224,632,4458,3521,515,3006,937,260,677,7282,3651,566,3085,3631,563,3068,14716,12139,5260,6879,2577,734,1843,5167,4016,686,3330,1151,357,794,13882,9591,2321,7270,4291,1573,2718,20022,17766,7165,10601,2256,1216,1040,4280,2836,1067,1769,1444,749,695
"2011","Basingstoke and Deane","E07000084",90556,78522,19018,59504,12034,3600,8434,2290,1943,267,1676,347,77,270,8694,7994,859,7135,700,214,486,6881,4203,455,3748,2678,353,2325,19126,17583,6072,11511,1543,446,1097,12176,10743,1084,9659,1433,340,1093,16816,14042,2730,11312,2774,923,1851,20497,18991,6444,12547,1506,726,780,4076,3023,1107,1916,1053,521,532
"2011","East Hampshire","E07000085",58977,47570,13704,33866,11407,3777,7630,1527,1126,172,954,401,105,296,5073,4402,517,3885,671,199,472,4850,2507,352,2155,2343,331,2012,11196,9625,3812,5813,1571,498,1073,5571,4563,618,3945,1008,253,755,11080,8104,1864,6240,2976,1131,1845,16487,14978,5427,9551,1509,792,717,3193,2265,942,1323,928,468,460
"2011","Eastleigh","E07000086",66048,57011,16573,40438,9037,2676,6361,967,858,115,743,109,24,85,5896,5252,545,4707,644,155,489,5828,3370,437,2933,2458,320,2138,13689,12469,5110,7359,1220,379,841,6792,5935,833,5102,857,188,669,11510,9794,2338,7456,1716,614,1102,18284,17043,6208,10835,1241,599,642,3082,2290,987,1303,792,397,395
"2011","Fareham","E07000087",56774,49005,14131,34874,7769,2488,5281,964,849,113,736,115,27,88,5616,5037,485,4552,579,150,429,4527,2638,373,2265,1889,277,1612,10754,9650,4423,5227,1104,341,763,5412,4760,611,4149,652,150,502,9163,7609,1841,5768,1554,584,970,17919,16744,5585,11159,1175,601,574,2419,1718,700,1018,701,358,343
